dataset,pred_len,variant,seed,mse,mae,rmse,params,epochs,time
etth1,192,no_env,7,0.437344,0.435886,0.661320,119473,19,51.2
etth1,192,no_env,2023,0.445407,0.436794,0.667388,119473,13,35.5
etth1,336,patchtst,123,0.434814,0.436127,0.659404,491934,11,22.2
etth1,336,patchtst,13,0.438620,0.438573,0.662284,491934,10,20.6
etth1,336,patchtst,31,0.437492,0.438800,0.661432,491934,10,21.0
etth1,336,full_v2,2024,0.438249,0.438623,0.662003,498441,10,31.0
etth1,336,full_v2,99,0.439890,0.439617,0.663242,498441,10,31.4
etth1,336,full_v2_fixed,42,0.438228,0.439094,0.661988,498441,10,32.3
etth1,336,full_v2_fixed,7,0.439937,0.439110,0.663277,498441,10,32.1
etth1,336,full_v2_fixed,2023,0.439148,0.438399,0.662682,498441,10,32.0
etth1,336,capacity_match,123,0.439555,0.440470,0.662989,498390,10,25.8
etth1,336,capacity_match,13,0.437921,0.438722,0.661756,498390,10,25.3
etth1,336,capacity_match,31,0.455490,0.452633,0.674900,498390,9,23.6
etth1,336,gate_prior_only,2024,0.438512,0.439815,0.662202,498441,10,27.1
etth1,336,gate_prior_only,99,0.433612,0.434638,0.658493,498441,11,29.2
etth1,336,no_env,42,0.440181,0.439888,0.663462,498433,10,27.9
etth1,336,no_env,7,0.451257,0.447500,0.671757,498433,10,28.1
etth1,336,no_env,2023,0.440754,0.440034,0.663893,498433,10,27.8
ettm1,96,patchtst,123,0.326950,0.364722,0.571796,76014,15,109.8
ettm1,96,patchtst,13,0.318891,0.357682,0.564704,76014,14,104.7
ettm1,96,patchtst,31,0.314713,0.354324,0.560993,76014,18,132.7
ettm1,96,full_v2,2024,0.315424,0.354868,0.561626,82521,21,248.6
ettm1,96,full_v2,99,0.307963,0.350823,0.554945,82521,23,268.5
ettm1,96,full_v2_fixed,42,0.306419,0.349259,0.553551,82521,22,263.4
ettm1,96,full_v2_fixed,7,0.308111,0.350389,0.555077,82521,18,217.3
ettm1,96,full_v2_fixed,2023,0.315606,0.356815,0.561788,82521,17,202.7
ettm1,96,capacity_match,123,0.317395,0.359446,0.563378,82470,16,149.7
ettm1,96,capacity_match,13,0.316094,0.354888,0.562223,82470,21,195.4
ettm1,96,capacity_match,31,0.307536,0.349097,0.554560,82470,20,185.1
ettm1,96,gate_prior_only,2024,0.310929,0.355683,0.557610,82521,19,192.5
ettm1,96,gate_prior_only,99,0.309603,0.353216,0.556420,82521,20,202.1
ettm1,96,no_env,42,0.310171,0.349960,0.556930,82513,29,298.0
ettm1,96,no_env,7,0.317000,0.356872,0.563027,82513,17,175.5
ettm1,96,no_env,2023,0.310052,0.349874,0.556823,82513,28,288.6
ettm1,192,patchtst,123,0.362398,0.380864,0.601995,112974,32,218.2
ettm1,192,patchtst,13,0.357846,0.378611,0.598202,112974,25,161.4
ettm1,192,patchtst,31,0.360877,0.380134,0.600731,112974,22,142.0
ettm1,192,full_v2,2024,0.365081,0.383491,0.604220,119481,24,255.1
ettm1,192,full_v2,99,0.359028,0.383832,0.599189,119481,17,181.0
ettm1,192,full_v2_fixed,42,0.354545,0.379834,0.595437,119481,26,279.3
ettm1,192,full_v2_fixed,7,0.368947,0.383099,0.607410,119481,23,247.7
ettm1,192,full_v2_fixed,2023,0.369471,0.389826,0.607841,119481,26,279.4
ettm1,192,capacity_match,123,0.362345,0.387428,0.601951,119430,18,149.6
ettm1,192,capacity_match,13,0.360755,0.384489,0.600628,119430,19,157.5
ettm1,192,capacity_match,31,0.363107,0.387857,0.602583,119430,21,173.1
ettm1,192,gate_prior_only,2024,0.358909,0.384810,0.599090,119481,18,162.2
ettm1,192,gate_prior_only,99,0.359673,0.381756,0.599727,119481,20,178.4
ettm1,192,no_env,42,0.358993,0.377103,0.599160,119473,26,238.5
ettm1,192,no_env,7,0.360512,0.381552,0.600427,119473,21,193.1
ettm1,192,no_env,2023,0.357301,0.379898,0.597746,119473,28,254.0
ettm1,336,patchtst,123,0.363571,0.388192,0.602969,491934,13,88.6
ettm1,336,patchtst,13,0.363971,0.388711,0.603300,491934,13,88.6
ettm1,336,patchtst,31,0.366191,0.390968,0.605137,491934,12,82.6
ettm1,336,full_v2,2024,0.367334,0.394294,0.606081,498441,13,142.8
ettm1,336,full_v2,99,0.380177,0.395129,0.616585,498441,9,101.0
ettm1,336,full_v2_fixed,42,0.366545,0.390836,0.605429,498441,12,137.0
ettm1,336,full_v2_fixed,7,0.375508,0.397922,0.612787,498441,13,148.1
ettm1,336,full_v2_fixed,2023,0.364500,0.390175,0.603739,498441,11,124.8
ettm1,336,capacity_match,123,0.366194,0.392054,0.605140,498390,12,105.0
ettm1,336,capacity_match,13,0.366111,0.391259,0.605071,498390,12,105.2
ettm1,336,capacity_match,31,0.375689,0.396346,0.612935,498390,16,136.7
ettm1,336,gate_prior_only,2024,0.368196,0.393610,0.606792,498441,13,119.7
ettm1,336,gate_prior_only,99,0.370762,0.389884,0.608902,498441,10,94.0
ettm1,336,no_env,42,0.363310,0.387872,0.602752,498433,11,106.2
ettm1,336,no_env,7,0.362213,0.386483,0.601841,498433,13,125.2
ettm1,336,no_env,2023,0.360746,0.387135,0.600621,498433,13,125.6
ili,24,patchtst,123,1.254274,0.757880,1.119943,48294,28,5.8
ili,24,patchtst,13,1.510467,0.820966,1.229010,48294,18,4.7
ili,24,patchtst,31,1.481235,0.858729,1.217060,48294,35,6.4
ili,24,full_v2,2024,1.566277,0.872522,1.251510,54801,23,6.7
ili,24,full_v2,99,1.261067,0.754512,1.122972,54801,21,6.4
ili,24,full_v2_fixed,42,1.654070,0.907454,1.286107,54801,24,7.1
ili,24,full_v2_fixed,7,1.240982,0.749797,1.113994,54801,21,6.5
ili,24,full_v2_fixed,2023,1.433257,0.831006,1.197187,54801,23,6.8
ili,24,capacity_match,123,1.385607,0.826950,1.177118,54750,30,6.7
ili,24,capacity_match,13,1.291381,0.767866,1.136390,54750,21,5.6
ili,24,capacity_match,31,1.440645,0.864093,1.200269,54750,29,6.7
ili,24,gate_prior_only,2024,1.342787,0.791481,1.158787,54801,24,6.3
ili,24,gate_prior_only,99,1.382812,0.811007,1.175930,54801,32,7.3
ili,24,no_env,42,1.358975,0.790959,1.165751,54793,28,6.9
ili,24,no_env,7,1.488777,0.831473,1.220155,54793,26,6.7
ili,24,no_env,2023,1.269292,0.775485,1.126629,54793,35,8.0
ili,48,patchtst,123,1.767936,0.896143,1.329637,57534,30,5.8
ili,48,patchtst,13,2.160585,1.011437,1.469893,57534,16,4.6
ili,48,patchtst,31,2.242375,1.017758,1.497456,57534,16,4.4
ili,48,full_v2,2024,1.832116,0.954347,1.353557,64041,41,9.5
ili,48,full_v2,99,1.783885,0.925344,1.335622,64041,28,7.5
ili,48,full_v2_fixed,42,1.704926,0.877125,1.305728,64041,48,10.8
ili,48,full_v2_fixed,7,1.565305,0.842162,1.251121,64041,41,9.6
ili,48,full_v2_fixed,2023,1.658168,0.873037,1.287699,64041,37,8.9
ili,48,capacity_match,123,1.586632,0.826964,1.259616,63990,44,8.2
ili,48,capacity_match,13,2.028794,1.037637,1.424357,63990,26,6.1
ili,48,capacity_match,31,2.108035,1.029336,1.451908,63990,33,6.9
ili,48,gate_prior_only,2024,1.816896,0.923718,1.347923,64041,42,8.3
ili,48,gate_prior_only,99,1.744038,0.899309,1.320620,64041,47,8.9
ili,48,no_env,42,2.176819,0.976947,1.475405,64033,23,6.1
ili,48,no_env,7,2.260190,1.009983,1.503393,64033,17,5.2
ili,48,no_env,2023,2.107903,0.976964,1.451862,64033,19,5.5
exchange,96,patchtst,123,0.078954,0.197501,0.280987,76016,12,14.1
exchange,96,patchtst,13,0.078615,0.196952,0.280383,76016,13,14.7
exchange,96,patchtst,31,0.082028,0.201195,0.286405,76016,16,17.4
exchange,96,full_v2,2024,0.077816,0.195415,0.278955,82539,13,22.8
exchange,96,full_v2,99,0.078398,0.195922,0.279996,82539,14,23.8
exchange,96,full_v2_fixed,42,0.078217,0.197035,0.279674,82539,16,27.1
exchange,96,full_v2_fixed,7,0.077925,0.195494,0.279151,82539,13,22.8
exchange,96,full_v2_fixed,2023,0.078775,0.196351,0.280668,82539,13,22.9
exchange,96,capacity_match,123,0.077768,0.195281,0.278870,82488,13,18.3
exchange,96,capacity_match,13,0.078978,0.196290,0.281031,82488,12,17.2
exchange,96,capacity_match,31,0.077426,0.195712,0.278256,82488,12,17.3
exchange,96,gate_prior_only,2024,0.081043,0.199427,0.284681,82539,16,23.2
exchange,96,gate_prior_only,99,0.087341,0.207771,0.295535,82539,18,25.7
exchange,96,no_env,42,0.081380,0.200256,0.285272,82530,13,19.9
exchange,96,no_env,7,0.081893,0.203225,0.286169,82530,13,19.8
exchange,96,no_env,2023,0.085116,0.205748,0.291747,82530,14,21.0
exchange,192,patchtst,123,0.176681,0.302890,0.420334,112976,15,16.3
exchange,192,patchtst,13,0.171197,0.298282,0.413760,112976,14,15.7
exchange,192,patchtst,31,0.177698,0.303619,0.421543,112976,14,15.5
exchange,192,full_v2,2024,0.169189,0.295619,0.411326,119499,14,23.4
exchange,192,full_v2,99,0.169171,0.295690,0.411305,119499,13,22.3
exchange,192,full_v2_fixed,42,0.170561,0.296264,0.412991,119499,15,25.9
exchange,192,full_v2_fixed,7,0.177516,0.300127,0.421327,119499,18,29.6
exchange,192,full_v2_fixed,2023,0.168326,0.294994,0.410275,119499,14,24.6
exchange,192,capacity_match,123,0.169790,0.295282,0.412056,119448,14,19.2
exchange,192,capacity_match,13,0.172723,0.298820,0.415599,119448,16,21.4
exchange,192,capacity_match,31,0.168007,0.294393,0.409887,119448,14,19.0
exchange,192,gate_prior_only,2024,0.171637,0.296936,0.414291,119499,14,20.1
exchange,192,gate_prior_only,99,0.174158,0.299679,0.417322,119499,14,20.2
exchange,192,no_env,42,0.173697,0.300629,0.416770,119490,12,18.1
exchange,192,no_env,7,0.175043,0.301953,0.418381,119490,13,19.4
exchange,192,no_env,2023,0.176876,0.302311,0.420567,119490,13,19.8
weather,96,patchtst,123,0.150471,0.197121,0.387906,225674,31,213.8
weather,96,patchtst,13,0.150450,0.196132,0.387879,225674,35,241.7
weather,96,patchtst,31,0.151424,0.195650,0.389132,225674,30,204.4
weather,96,full_v2,2024,0.148686,0.193123,0.385598,251275,24,273.3
weather,96,full_v2,99,0.147493,0.193844,0.384048,251275,28,314.2
weather,96,full_v2_fixed,42,0.147686,0.196015,0.384299,251275,28,322.3
weather,96,full_v2_fixed,7,0.147048,0.195570,0.383468,251275,24,280.0
weather,96,full_v2_fixed,2023,0.144326,0.193011,0.379903,251275,23,266.6
weather,96,capacity_match,123,0.147021,0.192687,0.383433,251224,20,177.9
weather,96,capacity_match,13,0.147816,0.194879,0.384469,251224,23,200.2
weather,96,capacity_match,31,0.150268,0.195565,0.387644,251224,29,252.8
weather,96,gate_prior_only,2024,0.145497,0.192561,0.381441,251275,22,207.2
weather,96,gate_prior_only,99,0.147654,0.193969,0.384258,251275,21,199.6
weather,96,no_env,42,0.150351,0.197546,0.387751,251253,27,261.9
weather,96,no_env,7,0.150954,0.196900,0.388528,251253,25,241.3
weather,96,no_env,2023,0.154559,0.198835,0.393140,251253,25,242.9
weather,192,patchtst,123,0.193664,0.235534,0.440073,299498,28,197.0
weather,192,patchtst,13,0.193757,0.235199,0.440179,299498,32,222.5
weather,192,patchtst,31,0.193524,0.235986,0.439913,299498,27,188.4
weather,192,full_v2,2024,0.196215,0.240315,0.442961,325099,27,305.1
weather,192,full_v2,99,0.195956,0.238419,0.442669,325099,28,317.0
weather,192,full_v2_fixed,42,0.193674,0.237158,0.440084,325099,26,299.6
weather,192,full_v2_fixed,7,0.195218,0.238737,0.441835,325099,27,313.3
weather,192,full_v2_fixed,2023,0.194307,0.238387,0.440802,325099,26,304.8
weather,192,capacity_match,123,0.193998,0.236339,0.440452,325048,20,178.1
weather,192,capacity_match,13,0.190870,0.233982,0.436886,325048,19,170.8
weather,192,capacity_match,31,0.193832,0.239591,0.440264,325048,23,205.8
weather,192,gate_prior_only,2024,0.190949,0.234062,0.436977,325099,21,202.7
weather,192,gate_prior_only,99,0.191931,0.235314,0.438099,325099,23,220.5
weather,192,no_env,42,0.194983,0.235430,0.441568,325077,22,217.5
weather,192,no_env,7,0.196299,0.238252,0.443056,325077,22,215.4
weather,192,no_env,2023,0.194047,0.236018,0.440508,325077,19,186.6
weather,336,patchtst,123,0.222536,0.264702,0.471737,1057274,14,137.9
weather,336,patchtst,13,0.220809,0.261778,0.469903,1057274,13,128.4
weather,336,patchtst,31,0.219489,0.260811,0.468497,1057274,14,138.0
weather,336,full_v2,2024,0.224640,0.262896,0.473962,1082875,11,165.0
weather,336,full_v2,99,0.224724,0.262530,0.474051,1082875,11,164.5
weather,336,full_v2_fixed,42,0.227969,0.269365,0.477461,1082875,12,188.8
weather,336,full_v2_fixed,7,0.227380,0.268193,0.476843,1082875,13,204.2
weather,336,full_v2_fixed,2023,0.225755,0.263073,0.475136,1082875,11,174.3
weather,336,capacity_match,123,0.225579,0.266517,0.474951,1082824,12,150.4
weather,336,capacity_match,13,0.223670,0.268375,0.472937,1082824,13,162.9
weather,336,capacity_match,31,0.224333,0.263811,0.473638,1082824,12,150.2
weather,336,gate_prior_only,2024,0.224299,0.264164,0.473602,1082875,12,159.5
weather,336,gate_prior_only,99,0.224676,0.262911,0.474000,1082875,11,147.1
weather,336,no_env,42,0.221403,0.263661,0.470534,1082853,11,129.7
weather,336,no_env,7,0.223009,0.263674,0.472238,1082853,11,129.8
weather,336,no_env,2023,0.219665,0.261945,0.468684,1082853,11,129.4
electricity,96,patchtst,123,0.172773,0.261327,0.415659,76642,15,231.0
electricity,96,patchtst,13,0.171527,0.261004,0.414158,76642,15,221.8
electricity,96,patchtst,31,0.172168,0.260202,0.414931,76642,14,208.9
electricity,96,full_v2,2024,0.164946,0.258377,0.406136,186455,13,455.7
electricity,96,full_v2,99,0.160233,0.252923,0.400292,186455,16,547.2
electricity,96,full_v2_fixed,42,0.162591,0.253636,0.403226,186455,18,605.7
electricity,96,full_v2_fixed,7,0.160990,0.253423,0.401236,186455,15,513.8
electricity,96,full_v2_fixed,2023,0.159695,0.251652,0.399618,186455,16,547.9
electricity,96,capacity_match,123,0.158897,0.253634,0.398618,186404,15,442.9
electricity,96,capacity_match,13,0.162392,0.257229,0.402979,186404,17,502.5
electricity,96,capacity_match,31,0.163640,0.256089,0.404525,186404,15,442.2
electricity,96,gate_prior_only,2024,0.162224,0.254725,0.402770,186455,14,451.3
electricity,96,gate_prior_only,99,0.167781,0.259624,0.409611,186455,15,490.9
electricity,96,no_env,42,0.165830,0.258007,0.407222,186133,14,587.9
electricity,96,no_env,7,0.170084,0.264762,0.412413,186133,15,628.7
electricity,96,no_env,2023,0.172617,0.265980,0.415472,186133,14,621.8
electricity,192,patchtst,123,0.176194,0.265370,0.419755,113602,15,330.8
electricity,192,patchtst,13,0.179521,0.270589,0.423699,113602,16,338.9
electricity,192,patchtst,31,0.176512,0.265309,0.420134,113602,14,280.7
electricity,192,full_v2,2024,0.167886,0.259371,0.409739,223415,15,571.0
electricity,192,full_v2,99,0.172011,0.263283,0.414742,223415,15,611.2
electricity,192,full_v2_fixed,42,0.169871,0.262326,0.412154,223415,15,574.9
electricity,192,full_v2_fixed,7,0.170094,0.261420,0.412424,223415,15,612.3
electricity,192,full_v2_fixed,2023,0.170006,0.261706,0.412317,223415,16,643.7
electricity,192,capacity_match,123,0.172926,0.264258,0.415844,223364,13,459.5
electricity,192,capacity_match,13,0.173758,0.266159,0.416843,223364,13,452.9
electricity,192,capacity_match,31,0.172932,0.263105,0.415851,223364,15,520.5
electricity,192,gate_prior_only,2024,0.172796,0.263713,0.415687,223415,13,506.4
electricity,192,gate_prior_only,99,0.173021,0.265185,0.415958,223415,15,606.0
electricity,192,no_env,42,0.176024,0.266912,0.419553,223093,14,649.9
electricity,192,no_env,7,0.172699,0.263473,0.415570,223093,15,759.3
electricity,192,no_env,2023,0.175509,0.267151,0.418938,223093,14,625.3
