dataset,pred_len,variant,seed,mse,mae,rmse,params,epochs,time
syn_ood,96,full_v2_fixed,123,0.344438,0.408870,0.586889,250841,16,140.3
syn_ood,96,full_v2_fixed,13,0.307460,0.371606,0.554491,250841,13,119.4
syn_ood,96,full_v2_fixed,31,0.310247,0.359872,0.556998,250841,14,134.7
syn_ood,192,full_v2_fixed,2024,0.334364,0.401683,0.578242,324665,17,444.6
syn_ood,192,full_v2_fixed,99,0.306015,0.371281,0.553187,324665,14,401.9
